year,country_iso,country_code,reported_classification_imports,reported_classification_exports,reported_currency_imports,reported_currency_exports,trade_flow_imports,trade_flow_exports,currency_conversion_factor_imports,currency_conversion_factor_exports,trade_system_imports,trade_system_exports,valuation_imports,valuation_exports,partner_imports,partner_exports
1968,bol,68,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,bra,76,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,general,cif,fob,purchase,last known destination
1968,brn,96,sitc rev.1,sitc rev.1,bnd,bnd,imports,exports,0.32667,0.326667,special,general,cif,fob,origin,last known destination
1968,bfa,854,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,khm,116,sitc rev.1,sitc rev.1,khr,khr,imports,exports,0.285714,0.285714,special,special,cif,fob,origin,last known destination
1968,cmr,120,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,can,124,sitc rev.1,sitc rev.1,cad,cad,imports,exports,0.925,0.925,general,general,fob,fob,consignment,consignment
1968,caf,140,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,tcd,148,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,chl,152,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,sale
1968,hkg,344,sitc rev.1,sitc rev.1,hkd,hkd,imports,exports,0.165,0.165,general,general,cif,fob,consignment,last known destination
1968,col,170,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,cog,178,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,cri,188,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,csk,200,sitc rev.1,sitc rev.1,czk,czk,imports,exports,0.138889,0.13888,general,general,fob,fob,purchase,sale
1968,civ,384,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,general,general,cif,fob,origin,last known destination
1968,dnk,208,sitc rev.1,sitc rev.1,dkk,dkk,imports,exports,0.133333,0.133333,general,general,cif,fob,origin,last known destination
1968,pak,586,sitc rev.1,sitc rev.1,pkr,pkr,imports,exports,0.21,0.21,general,general,cif,fob,origin,consignment
1968,ecu,218,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,egy,818,sitc rev.1,sitc rev.1,egp,egp,imports,exports,2.3,2.3,special,general,cif,fob,consignment,last known destination
1968,slv,222,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,fji,242,sitc rev.1,sitc rev.1,fjd,fjd,imports,exports,2.3,2.3,general,general,cif,fob,origin,last known destination
1968,fin,246,sitc rev.1,sitc rev.1,fim,fim,imports,exports,0.238095,0.238095,general,general,cif,fob,origin,last known destination
1968,ddr,278,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,pan,590,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,sdn,736,sitc rev.1,sitc rev.1,sdd,sdd,imports,exports,2.87157,2.87156,general,general,cif,fob,origin,last known destination
1968,yug,890,sitc rev.1,sitc rev.1,yud,yud,imports,exports,0.8,0.8,special,special,cif,fob,origin,last known destination
1968,fra,251,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.20255,0.20255,special,special,cif,fob,origin,last known destination
1968,guf,254,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.20255,0.20255,special,special,cif,fob,origin,last known destination
1968,gab,266,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,gha,288,sitc rev.1,sitc rev.1,ghc,ghc,imports,exports,0.98,0.98,general,general,cif,fob,origin,last known destination
1968,grc,300,sitc rev.1,sitc rev.1,grd,grd,imports,exports,0.333333,0.333333,special,special,cif,fob,consignment,last known destination
1968,glp,312,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.20255,0.20255,special,special,cif,fob,origin,last known destination
1968,gtm,320,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,hnd,340,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,hun,348,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,fob,purchase,sale
1968,isl,352,sitc rev.1,sitc rev.1,isk,isk,imports,exports,0.166833,0.167231,special,special,cif,fob,origin,last known destination
1968,ind,699,sitc rev.1,sitc rev.1,inr,inr,imports,exports,0.133333,0.133333,general,general,cif,fob,consignment,last known destination
1968,idn,360,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,null,cif,fob,origin,last known destination
1968,irn,364,sitc rev.1,sitc rev.1,irr,irr,imports,exports,0.132013,0.132013,special,special,cif,fob,purchase,consignment
1968,irl,372,sitc rev.1,sitc rev.1,iep,iep,imports,exports,2.4,2.4,general,general,cif,fob,origin,last known destination
1968,isr,376,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,last known destination
1968,ita,381,sitc rev.1,sitc rev.1,itl,itl,imports,exports,0.16,0.16,special,special,cif,fob,origin,last known destination
1968,jpn,392,sitc rev.1,sitc rev.1,jpy,jpy,imports,exports,0.2778,0.2778,general,general,cif,fob,origin,last known destination
1968,jor,400,sitc rev.1,sitc rev.1,jod,jod,imports,exports,2.8,2.8,special,special,cif,fob,origin,last known destination
1968,lao,418,sitc rev.1,sitc rev.1,lak,lak,imports,exports,0.416667,0.416667,special,special,cif,fob,origin,last known destination
1968,lbn,422,sitc rev.1,sitc rev.1,lbp,lbp,imports,exports,0.324675,0.324675,special,special,cif,fob,origin,consignment
1968,lby,434,sitc rev.1,sitc rev.1,lyd,lyd,imports,exports,2.8,2.8,general,general,cif,fob,origin,last known destination
1968,mdg,450,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,mwi,454,sitc rev.1,sitc rev.1,mwk,mwk,imports,exports,2.4,2.4,general,general,cif,fob,origin,last known destination
1968,mys,458,sitc rev.1,sitc rev.1,myr,myr,imports,exports,0.326667,0.326667,general,general,cif,fob,origin,last known destination
1968,mli,466,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,mlt,470,sitc rev.1,sitc rev.1,mtl,mtl,imports,exports,2.4,2.4,general,general,cif,fob,origin,last known destination
1968,mtq,474,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.20255,0.20255,special,special,cif,fob,origin,last known destination
1968,mrt,478,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,mex,484,sitc rev.1,sitc rev.1,mxn,mxn,imports,exports,0.8,0.8,general,general,cif,fob,consignment,consignment
1968,mar,504,sitc rev.1,sitc rev.1,mad,mad,imports,exports,0.197599,0.197599,special,special,cif,fob,origin,last known destination
1968,mmr,104,sitc rev.1,sitc rev.1,mmk,mmk,imports,exports,0.21,0.21,general,general,cif,fob,origin,consignment
1968,nld,532,sitc rev.1,sitc rev.1,ang,ang,imports,exports,0.530264,0.530264,special,special,fob,fob,consignment,last known destination
1968,nld,528,sitc rev.1,sitc rev.1,nlg,nlg,imports,exports,0.276243,0.276243,special,special,cif,fob,consignment,last known destination
1968,nzl,554,sitc rev.1,sitc rev.1,nzd,nzd,imports,exports,1.12,1.12,general,general,cif,fob,origin,last known destination
1968,nic,558,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1968,ner,562,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,nga,566,sitc rev.1,sitc rev.1,ngn,ngn,imports,exports,1.4,3.04,general,general,cif,fob,origin,last known destination
1968,nor,579,sitc rev.1,sitc rev.1,nok,nok,imports,exports,0.14,0.14,general,general,cif,fob,origin,last known destination
1968,pry,600,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,consignment,last known destination
1968,per,604,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,phl,608,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,NA,origin,last known destination
1968,prt,620,sitc rev.1,sitc rev.1,pte,pte,imports,exports,0.347826,0.347826,special,special,cif,fob,origin,last known destination
1968,kor,410,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1968,reu,638,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0,0.20255,special,special,cif,fob,origin,last known destination
1968,wsm,882,sitc rev.1,sitc rev.1,wst,wst,imports,exports,1.39,1.39,general,general,cif,fob,origin,last known destination
1968,sau,682,sitc rev.1,sitc rev.1,sar,sar,imports,exports,0.2222,0.2222,special,special,cif,fob,origin,last known destination
1968,sen,686,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,special,special,cif,fob,origin,last known destination
1968,sgp,702,sitc rev.1,sitc rev.1,sgd,sgd,imports,exports,0.326667,0.326667,general,general,cif,fob,origin,last known destination
1968,esp,724,sitc rev.1,sitc rev.1,esp,esp,imports,exports,0.142857,0.142857,special,special,cif,fob,origin,last known destination
1968,lka,144,sitc rev.1,sitc rev.1,lkr,lkr,imports,exports,0.168,0.168,general,general,cif,fob,origin,last known destination
1968,swe,752,sitc rev.1,sitc rev.1,sek,sek,imports,exports,0.193274,0.193274,general,general,cif,fob,origin,last known destination
1968,che,757,sitc rev.1,sitc rev.1,chf,chf,imports,exports,0.231787,0.231815,special,special,cif,fob,consignment,last known destination
1968,tha,764,sitc rev.1,sitc rev.1,thb,thb,imports,exports,0.4808,0.4808,general,general,cif,fob,origin,consignment
1968,tgo,768,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,NA,special,null,cif,NA,origin,NA
1968,tto,780,sitc rev.1,sitc rev.1,ttd,ttd,imports,exports,0.5,0.5,special,special,cif,fob,origin,last known destination
1968,tun,788,sitc rev.1,sitc rev.1,tnd,tnd,imports,exports,1.90476,1.904762,special,general,cif,fob,origin,last known destination
1968,tur,792,sitc rev.1,sitc rev.1,trl,trl,imports,exports,1.10132,1.111111,special,special,cif,fob,origin,last known destination
1968,usa,841,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,last known destination
1968,gbr,826,sitc rev.1,sitc rev.1,gbp,gbp,imports,exports,2.4,2.4,general,general,cif,fob,consignment,last known destination
1968,ven,862,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,consignment
1969,afg,4,sitc rev.1,sitc rev.1,afa,afa,imports,exports,0.134282,0.134282,general,general,cif,fob,origin,last known destination
1969,dza,12,sitc rev.1,sitc rev.1,dzd,dzd,imports,exports,20.26,0.2026,special,special,cif,fob,origin,consignment
1969,ago,24,sitc rev.1,sitc rev.1,pte,pte,imports,exports,0.03478,0.03478,special,special,cif,fob,origin,last known destination
1969,arg,32,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,aus,36,sitc rev.1,sitc rev.1,aud,aud,imports,exports,1.12,1.12,general,general,fob,fob,origin,last known destination
1969,aut,40,sitc rev.1,sitc rev.1,ats,ats,imports,exports,0.384615,0.384615,special,special,cif,fob,origin,last known destination
1969,brb,52,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.5,0.5,general,general,cif,fob,origin,last known destination
1969,bel,58,sitc rev.1,sitc rev.1,bef,bef,imports,exports,0.2,0.2,special,special,cif,fob,origin,last known destination
1969,ben,204,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,bol,68,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,bra,76,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,general,cif,fob,purchase,last known destination
1969,brn,96,sitc rev.1,sitc rev.1,bnd,bnd,imports,exports,0.32667,0.326667,special,general,cif,fob,origin,last known destination
1969,bfa,854,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,khm,116,sitc rev.1,sitc rev.1,khr,khr,imports,exports,0.243305,0.238159,special,special,cif,fob,origin,last known destination
1969,cmr,120,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,can,124,sitc rev.1,sitc rev.1,cad,cad,imports,exports,0.925,0.925,general,general,fob,fob,consignment,consignment
1969,caf,140,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,tcd,148,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,chl,152,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,sale
1969,hkg,344,sitc rev.1,sitc rev.1,hkd,hkd,imports,exports,0.165,0.165,general,general,cif,fob,consignment,last known destination
1969,col,170,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,cog,178,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,cri,188,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,csk,200,sitc rev.1,sitc rev.1,czk,czk,imports,exports,0.138889,0.13888,general,general,fob,fob,purchase,sale
1969,civ,384,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.4051,0.4051,general,general,cif,fob,origin,last known destination
1969,dnk,208,sitc rev.1,sitc rev.1,dkk,dkk,imports,exports,0.133333,0.133333,general,general,cif,fob,origin,last known destination
1969,pak,586,sitc rev.1,sitc rev.1,pkr,pkr,imports,exports,0.21,0.21,general,general,cif,fob,origin,consignment
1969,ecu,218,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,egy,818,sitc rev.1,sitc rev.1,egp,egp,imports,exports,2.3,2.3,special,general,cif,fob,consignment,last known destination
1969,slv,222,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,fji,242,sitc rev.1,sitc rev.1,fjd,fjd,imports,exports,1.14832,1.14832,general,general,cif,fob,origin,last known destination
1969,fin,246,sitc rev.1,sitc rev.1,fim,fim,imports,exports,0.238095,0.238095,general,general,cif,fob,origin,last known destination
1969,eth,230,sitc rev.1,sitc rev.1,etb,etb,imports,exports,0.4,0.4,general,general,cif,fob,origin,last known destination
1969,ddr,278,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,pan,590,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,sdn,736,sitc rev.1,sitc rev.1,sdd,sdd,imports,exports,2.87157,2.87156,general,general,cif,fob,origin,last known destination
1969,yug,890,sitc rev.1,sitc rev.1,yud,yud,imports,exports,0.8,0.8,special,special,cif,fob,origin,last known destination
1969,fra,251,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.193199,0.193179,special,special,cif,fob,origin,last known destination
1969,guf,254,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.194749,0.19327,special,special,cif,fob,origin,last known destination
1969,gab,266,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,gha,288,sitc rev.1,sitc rev.1,ghc,ghc,imports,exports,0.980008,0.980008,general,general,cif,fob,origin,last known destination
1969,grc,300,sitc rev.1,sitc rev.1,grd,grd,imports,exports,0.333333,0.333333,special,special,cif,fob,consignment,last known destination
1969,glp,312,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.193828,0.1981,special,special,cif,fob,origin,last known destination
1969,gtm,320,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,hnd,340,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,hun,348,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,fob,purchase,sale
1969,isl,352,sitc rev.1,sitc rev.1,isk,isk,imports,exports,0.113507,0.113766,special,special,cif,fob,origin,last known destination
1969,ind,699,sitc rev.1,sitc rev.1,inr,inr,imports,exports,0.133333,0.133333,general,general,cif,fob,consignment,last known destination
1969,idn,360,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,irn,364,sitc rev.1,sitc rev.1,irr,irr,imports,exports,0.132013,0.132013,special,special,cif,fob,purchase,consignment
1969,irl,372,sitc rev.1,sitc rev.1,iep,iep,imports,exports,2.4,2.4,general,general,cif,fob,origin,last known destination
1969,isr,376,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,last known destination
1969,ita,381,sitc rev.1,sitc rev.1,itl,itl,imports,exports,0.16,0.16,special,special,cif,fob,origin,last known destination
1969,jpn,392,sitc rev.1,sitc rev.1,jpy,jpy,imports,exports,0.22778,0.22778,general,general,cif,fob,origin,last known destination
1969,jor,400,sitc rev.1,sitc rev.1,jod,jod,imports,exports,2.8,2.8,special,special,cif,fob,origin,last known destination
1969,lao,418,sitc rev.1,sitc rev.1,lak,lak,imports,exports,0.416667,0.416667,special,special,fob,fob,origin,last known destination
1969,lbn,422,sitc rev.1,sitc rev.1,lbp,lbp,imports,exports,0.324675,0.324675,special,special,cif,fob,origin,consignment
1969,lby,434,sitc rev.1,sitc rev.1,lyd,lyd,imports,exports,2.8,2.8,general,general,cif,fob,origin,last known destination
1969,mdg,450,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,mwi,454,sitc rev.1,sitc rev.1,mwk,mwk,imports,exports,1.21551,1.215505,general,general,cif,fob,origin,last known destination
1969,mys,458,sitc rev.1,sitc rev.1,myr,myr,imports,exports,0.326667,0.326667,general,general,cif,fob,origin,last known destination
1969,mli,466,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,mlt,470,sitc rev.1,sitc rev.1,mtl,mtl,imports,exports,2.4,2.4,general,general,cif,fob,origin,last known destination
1969,mtq,474,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.193685,0.195303,special,special,cif,fob,origin,last known destination
1969,mex,484,sitc rev.1,sitc rev.1,mxn,mxn,imports,exports,0.8,0.8,general,general,cif,fob,consignment,consignment
1969,mar,504,sitc rev.1,sitc rev.1,mad,mad,imports,exports,0.1976,0.1976,special,special,cif,fob,origin,last known destination
1969,mmr,104,sitc rev.1,sitc rev.1,mmk,mmk,imports,exports,0.21,0.21,general,general,cif,fob,origin,consignment
1969,nld,532,sitc rev.1,sitc rev.1,ang,ang,imports,exports,0.530264,0.530264,special,special,fob,fob,consignment,last known destination
1969,nld,528,sitc rev.1,sitc rev.1,nlg,nlg,imports,exports,0.276243,0.276243,special,special,cif,fob,consignment,last known destination
1969,nzl,554,sitc rev.1,sitc rev.1,nzd,nzd,imports,exports,1.12,1.12,general,general,cif,fob,origin,last known destination
1969,nic,558,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1969,ner,562,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,nga,566,sitc rev.1,sitc rev.1,ngn,ngn,imports,exports,1.4,1.4,general,general,cif,fob,origin,last known destination
1969,nor,579,sitc rev.1,sitc rev.1,nok,nok,imports,exports,0.14,0.14,general,general,cif,fob,origin,last known destination
1969,pry,600,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,consignment,last known destination
1969,per,604,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,phl,608,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,NA,origin,last known destination
1969,prt,620,sitc rev.1,sitc rev.1,pte,pte,imports,exports,0.347826,0.347826,special,special,cif,fob,origin,last known destination
1969,kor,410,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,reu,638,sitc rev.1,sitc rev.1,frf,frf,imports,exports,0.192681,0.187809,special,special,cif,fob,origin,last known destination
1969,wsm,882,sitc rev.1,sitc rev.1,wst,wst,imports,exports,1.39,1.39,general,general,cif,fob,origin,last known destination
1969,sau,682,sitc rev.1,sitc rev.1,sar,sar,imports,exports,0.2222,0.2222,general,general,cif,fob,consignment,consignment
1969,sen,686,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,sgp,702,sitc rev.1,sitc rev.1,sgd,sgd,imports,exports,0.326667,0.326667,general,general,cif,fob,origin,last known destination
1969,esp,724,sitc rev.1,sitc rev.1,esp,esp,imports,exports,0.142857,0.142857,special,special,cif,fob,origin,last known destination
1969,lka,144,sitc rev.1,sitc rev.1,lkr,lkr,imports,exports,0.168,0.168,general,general,cif,fob,origin,last known destination
1969,swe,752,sitc rev.1,sitc rev.1,sek,sek,imports,exports,0.193274,0.193274,general,general,cif,fob,origin,last known destination
1969,che,757,sitc rev.1,sitc rev.1,chf,chf,imports,exports,0.231911,0.231911,special,special,cif,fob,consignment,last known destination
1969,tha,764,sitc rev.1,sitc rev.1,thb,thb,imports,exports,0.4808,0.4808,general,general,cif,fob,origin,consignment
1969,tgo,768,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1969,tto,780,sitc rev.1,sitc rev.1,ttd,ttd,imports,exports,0.5,0.5,special,special,cif,fob,origin,last known destination
1969,tun,788,sitc rev.1,sitc rev.1,tnd,tnd,imports,exports,1.90476,1.904762,special,general,cif,fob,origin,last known destination
1969,tur,792,sitc rev.1,sitc rev.1,trl,trl,imports,exports,1.10132,1.111111,special,special,cif,fob,origin,last known destination
1969,usa,841,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,last known destination
1969,gbr,826,sitc rev.1,sitc rev.1,gbp,gbp,imports,exports,2.4,2.4,general,general,cif,fob,consignment,last known destination
1969,ven,862,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,consignment
1970,afg,4,sitc rev.1,sitc rev.1,afa,afa,imports,exports,0.11814,0.11814,general,general,cif,fob,origin,last known destination
1970,dza,12,sitc rev.1,sitc rev.1,dzd,dzd,imports,exports,20.26,0.2026,special,special,cif,fob,origin,consignment
1970,ago,24,sitc rev.1,sitc rev.1,pte,pte,imports,exports,0.3478,0.3478,special,special,cif,fob,origin,last known destination
1970,arg,32,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,aus,36,sitc rev.1,sitc rev.1,aud,aud,imports,exports,1.12,1.12,general,general,fob,fob,origin,last known destination
1970,aut,40,sitc rev.1,sitc rev.1,ats,ats,imports,exports,0.384615,0.384615,special,special,cif,fob,origin,last known destination
1970,bhr,48,sitc rev.1,sitc rev.1,bhd,bhd,imports,exports,2.1,2.1,special,special,cif,fob,origin,last known destination
1970,brb,52,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.5,0.5,general,general,cif,fob,origin,last known destination
1970,bel,58,sitc rev.1,sitc rev.1,bef,bef,imports,exports,0.2,0.2,special,special,cif,fob,origin,last known destination
1970,ben,204,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,bol,68,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,bra,76,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,general,cif,fob,purchase,last known destination
1970,brn,96,sitc rev.1,sitc rev.1,bnd,bnd,imports,exports,0.32667,0.326667,special,general,cif,fob,origin,last known destination
1970,bfa,854,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,khm,116,sitc rev.1,sitc rev.1,khr,khr,imports,exports,0.1801,0.1801,special,special,cif,fob,origin,last known destination
1970,cmr,120,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,can,124,sitc rev.1,sitc rev.1,cad,cad,imports,exports,0.925,0.925,general,general,fob,fob,consignment,consignment
1970,caf,140,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,tcd,148,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,chl,152,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,sale
1970,hkg,344,sitc rev.1,sitc rev.1,hkd,hkd,imports,exports,0.165,0.165,general,general,cif,fob,consignment,last known destination
1970,col,170,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,cog,178,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,cri,188,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,cyp,196,sitc rev.1,sitc rev.1,cyp,cyp,imports,exports,2.4,2.4,general,general,cif,fob,consignment,last known destination
1970,csk,200,sitc rev.1,sitc rev.1,czk,czk,imports,exports,0.138889,0.13888,general,general,fob,fob,purchase,sale
1970,civ,384,sitc rev.1,sitc rev.1,xof,xof,imports,exports,0.360088,0.360088,general,general,cif,fob,origin,last known destination
1970,cod,180,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,dnk,208,sitc rev.1,sitc rev.1,dkk,dkk,imports,exports,0.133333,0.133333,general,general,cif,fob,origin,last known destination
1970,pak,586,sitc rev.1,sitc rev.1,pkr,pkr,imports,exports,0.21,0.21,general,general,cif,fob,origin,consignment
1970,ecu,218,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,null,special,NA,fob,origin,last known destination
1970,egy,818,sitc rev.1,sitc rev.1,egp,egp,imports,exports,2.3,2.3,special,general,cif,fob,consignment,last known destination
1970,slv,222,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,fji,242,sitc rev.1,sitc rev.1,fjd,fjd,imports,exports,1.14832,1.14832,general,general,cif,fob,origin,last known destination
1970,fin,246,sitc rev.1,sitc rev.1,fim,fim,imports,exports,0.238095,0.238095,general,general,cif,fob,origin,last known destination
1970,eth,230,sitc rev.1,sitc rev.1,etb,etb,imports,exports,0.4,0.4,general,general,cif,fob,origin,last known destination
1970,ddr,278,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,pan,590,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1970,sdn,736,sitc rev.1,sitc rev.1,sdd,sdd,imports,exports,2.87157,2.87156,general,general,cif,fob,origin,last known destination
